region,date,weekday,weekend,red_day,avalanche,DangerLevel,CloudCoverId,Nedbor,Vindstyrke,Temperatur_min,Temperatur_max,AvalProbabilityId_0,AvalCauseId_0,DestructiveSizeId_0,AvalTriggerSimpleId_0,AvalProbabilityId_3,AvalCauseId_3,DestructiveSizeId_3,AvalTriggerSimpleId_3,AvalProbabilityId_5,AvalCauseId_5,DestructiveSizeId_5,AvalTriggerSimpleId_5,AvalProbabilityId_7,AvalCauseId_7,DestructiveSizeId_7,AvalTriggerSimpleId_7,AvalProbabilityId_10,AvalCauseId_10,DestructiveSizeId_10,AvalTriggerSimpleId_10,AvalProbabilityId_30,AvalCauseId_30,DestructiveSizeId_30,AvalTriggerSimpleId_30,AvalProbabilityId_45,AvalCauseId_45,DestructiveSizeId_45,AvalTriggerSimpleId_45,AvalProbabilityId_50,AvalCauseId_50,DestructiveSizeId_50,AvalTriggerSimpleId_50
3035,2018-12-29,6,1,0,0,2,20,1,Frisk bris,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,11,2,10,0,0,0,0,0,0,0,0
3003,2018-12-30,7,1,0,0,2,20,0,Liten kuling,-23,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,10,2,18,3,10,0,0,0,0,0,0,0,0
3007,2018-12-30,7,1,0,0,3,30,4,Frisk bris,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3009,2018-12-30,7,1,0,0,3,30,4,Frisk bris,-15,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2018-12-30,7,1,0,0,3,30,4,Frisk bris,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,5,11,3,21,0,0,0,0,0,0,0,0
3011,2018-12-30,7,1,0,0,3,30,4,Frisk bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3012,2018-12-30,7,1,0,0,3,30,6,Frisk bris,-13,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3013,2018-12-30,7,1,0,0,3,30,5,Frisk bris,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,21,0,0,0,0,0,0,0,0
3014,2018-12-30,7,1,0,0,2,30,5,Frisk bris,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,2018-12-30,7,1,0,0,3,30,8,Frisk bris,-13,-9,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,3,13,3,10,0,0,0,0,0,0,0,0
3016,2018-12-30,7,1,0,0,3,30,10,Frisk bris,-15,-8,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,3,13,3,10,0,0,0,0,0,0,0,0
3017,2018-12-30,7,1,0,0,3,30,5,Frisk bris,-12,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,2018-12-30,7,1,0,0,2,30,8,Liten kuling,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,2018-12-30,7,1,0,0,2,30,12,Frisk bris,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2018-12-30,7,1,0,0,2,30,12,Bris,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2018-12-30,7,1,0,0,2,30,12,Bris,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,2018-12-30,7,1,0,0,2,30,5,Liten kuling,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,11,2,10,0,0,0,0,0,0,0,0
3029,2018-12-30,7,1,0,0,2,30,10,Frisk bris,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,13,2,10,0,0,0,0,0,0,0,0
3031,2018-12-30,7,1,0,1,2,30,8,Frisk bris,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,2018-12-30,7,1,0,0,2,30,4,Liten kuling,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3034,2018-12-30,7,1,0,0,2,30,8,Liten kuling,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,2018-12-30,7,1,0,0,2,30,2,Liten kuling,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,3,11,2,10,0,0,0,0,0,0,0,0
3003,2018-12-31,1,0,0,0,2,20,0,Frisk bris,-24,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2018-12-31,1,0,0,0,2,30,2,Frisk bris,-17,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3009,2018-12-31,1,0,0,0,3,30,2,Frisk bris,-17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2018-12-31,1,0,0,0,3,30,1,Frisk bris,-20,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3011,2018-12-31,1,0,0,0,3,30,0,Frisk bris,-14,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3012,2018-12-31,1,0,0,0,3,30,3,Bris,-13,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3013,2018-12-31,1,0,0,0,3,30,3,Frisk bris,-14,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3014,2018-12-31,1,0,0,0,2,30,8,Frisk bris,-10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2018-12-31,1,0,0,1,3,30,20,Frisk bris,-13,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3016,2018-12-31,1,0,0,0,3,30,20,Frisk bris,-12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,3,22,2,22,0,0,0,0
3017,2018-12-31,1,0,0,0,3,30,35,Stiv kuling,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,3,22,2,22,0,0,0,0
3022,2018-12-31,1,0,0,0,3,30,25,Sterk kuling,-6,2,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,22,0,0,0,0
3023,2018-12-31,1,0,0,0,3,30,40,Stiv kuling,-3,2,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3024,2018-12-31,1,0,0,0,3,30,40,Stiv kuling,-3,3,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3027,2018-12-31,1,0,0,0,3,30,65,Liten kuling,-3,3,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3028,2018-12-31,1,0,0,0,3,30,25,Liten storm,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,3,11,2,10,5,22,3,22,0,0,0,0
3029,2018-12-31,1,0,0,0,3,30,40,Stiv kuling,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,3,13,2,10,5,22,3,22,0,0,0,0
3031,2018-12-31,1,0,0,0,3,30,50,Liten kuling,-3,2,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3032,2018-12-31,1,0,0,0,2,30,10,Liten kuling,-4,2,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,3,10,2,22,0,0,0,0,0,0,0,0,0,0,0,0
3034,2018-12-31,1,0,0,0,3,30,40,Stiv kuling,-3,1,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3035,2018-12-31,1,0,0,0,2,30,10,Liten kuling,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,3,22,2,22,0,0,0,0
3003,2019-01-01,2,0,1,0,2,20,0,Frisk bris,-26,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2019-01-01,2,0,1,0,2,30,4,Frisk bris,-15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3009,2019-01-01,2,0,1,0,2,30,6,Stiv kuling,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2019-01-01,2,0,1,0,2,30,5,Stiv kuling,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3011,2019-01-01,2,0,1,0,2,30,3,Stiv kuling,-11,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3012,2019-01-01,2,0,1,0,2,30,3,Stiv kuling,-13,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3013,2019-01-01,2,0,1,0,3,30,4,Liten kuling,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3014,2019-01-01,2,0,1,0,2,30,4,Liten storm,-9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2019-01-01,2,0,1,0,3,30,4,Liten kuling,-16,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3016,2019-01-01,2,0,1,0,3,30,6,Stiv kuling,-15,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3017,2019-01-01,2,0,1,0,3,30,7,Liten kuling,-12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3022,2019-01-01,2,0,1,0,3,30,30,Liten kuling,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3023,2019-01-01,2,0,1,0,3,30,35,Liten kuling,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3024,2019-01-01,2,0,1,0,3,30,40,Sterk kuling,-9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3027,2019-01-01,2,0,1,0,3,30,35,Sterk kuling,-9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3028,2019-01-01,2,0,1,0,3,30,15,Sterk kuling,-12,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,3,11,2,10,0,0,0,0,0,0,0,0
3029,2019-01-01,2,0,1,0,3,30,25,Sterk kuling,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,3,13,2,10,0,0,0,0,0,0,0,0
3031,2019-01-01,2,0,1,0,3,30,25,Liten storm,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3032,2019-01-01,2,0,1,0,2,30,10,Liten storm,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,0,0,0,0,0,0,0,0,0,0,0,0
3034,2019-01-01,2,0,1,0,3,30,25,Storm,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0
3035,2019-01-01,2,0,1,0,2,20,5,Storm,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3003,2019-01-02,3,0,0,0,2,10,1,Bris,-25,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2019-01-02,3,0,0,0,2,30,2,Liten kuling,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3009,2019-01-02,3,0,0,0,2,30,3,Frisk bris,-16,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2019-01-02,3,0,0,0,2,30,3,Frisk bris,-19,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3011,2019-01-02,3,0,0,0,2,30,5,Frisk bris,-15,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3012,2019-01-02,3,0,0,0,2,30,5,Frisk bris,-17,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3013,2019-01-02,3,0,0,0,3,30,6,Frisk bris,-16,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,16,3,10,0,0,0,0,0,0,0,0
3014,2019-01-02,3,0,0,1,2,30,4,Liten kuling,-12,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3015,2019-01-02,3,0,0,0,3,30,4,Frisk bris,-16,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,16,3,10,0,0,0,0,0,0,0,0
3016,2019-01-02,3,0,0,0,3,30,5,Frisk bris,-15,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3017,2019-01-02,3,0,0,0,3,30,5,Liten kuling,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3022,2019-01-02,3,0,0,0,3,30,8,Stiv kuling,-10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3023,2019-01-02,3,0,0,0,3,30,8,Liten kuling,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3024,2019-01-02,3,0,0,0,3,30,6,Liten kuling,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3027,2019-01-02,3,0,0,0,3,30,4,Liten kuling,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3028,2019-01-02,3,0,0,0,3,20,2,Sterk kuling,-14,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,11,2,10,0,0,0,0,0,0,0,0
3029,2019-01-02,3,0,0,0,3,20,2,Liten kuling,-12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3031,2019-01-02,3,0,0,0,2,20,1,Liten kuling,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3032,2019-01-02,3,0,0,0,2,20,0,Stiv kuling,-12,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,0,0,0,0,0,0,0,0,0,0,0,0
3034,2019-01-02,3,0,0,0,2,20,0,Stiv kuling,-12,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3035,2019-01-02,3,0,0,0,2,20,0,Stiv kuling,-12,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0
3003,2019-01-03,4,0,0,0,2,30,3,Liten kuling,-16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2019-01-03,4,0,0,0,3,30,8,Stiv kuling,-13,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,5,22,2,22,0,0,0,0
3009,2019-01-03,4,0,0,0,3,30,10,Liten kuling,-15,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,5,22,2,22,0,0,0,0
3010,2019-01-03,4,0,0,0,3,30,20,Stiv kuling,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,5,22,2,22,0,0,0,0
3011,2019-01-03,4,0,0,0,3,30,20,Stiv kuling,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,5,22,2,22,0,0,0,0
3012,2019-01-03,4,0,0,0,3,30,20,Stiv kuling,-11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,22,0,0,0,0,5,22,2,22,0,0,0,0
3013,2019-01-03,4,0,0,0,3,30,15,Liten kuling,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,22,5,16,3,22,3,22,2,22,0,0,0,0
3014,2019-01-03,4,0,0,0,4,30,15,Stiv kuling,-6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,0,0,0,0,5,22,2,22,0,0,0,0
3015,2019-01-03,4,0,0,0,4,30,25,Liten kuling,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,3,16,3,22,5,22,2,22,0,0,0,0
3016,2019-01-03,4,0,0,0,4,30,35,Liten kuling,-13,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,3,13,3,22,5,22,2,22,0,0,0,0
3017,2019-01-03,4,0,0,0,4,30,30,Liten kuling,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,22,3,13,3,22,5,22,2,22,0,0,0,0
3022,2019-01-03,4,0,0,0,3,30,12,Stiv kuling,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,2019-01-03,4,0,0,0,3,30,10,Liten kuling,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2019-01-03,4,0,0,0,3,30,10,Frisk bris,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2019-01-03,4,0,0,0,3,30,10,Frisk bris,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,2019-01-03,4,0,0,0,3,30,1,Sterk kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3029,2019-01-03,4,0,0,0,2,30,4,Liten kuling,-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3031,2019-01-03,4,0,0,0,2,30,4,Frisk bris,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,2019-01-03,4,0,0,0,2,30,0,Stiv kuling,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3034,2019-01-03,4,0,0,0,2,20,1,Liten kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,2019-01-03,4,0,0,0,2,20,0,Stiv kuling,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3003,2019-01-04,5,0,0,0,2,30,0,Bris,-15,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2019-01-04,5,0,0,0,3,20,2,Frisk bris,-12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3009,2019-01-04,5,0,0,0,3,20,2,Liten kuling,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3010,2019-01-04,5,0,0,0,3,20,1,Frisk bris,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3011,2019-01-04,5,0,0,0,3,20,1,Bris,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3012,2019-01-04,5,0,0,0,3,20,1,Bris,-12,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0
3013,2019-01-04,5,0,0,0,3,20,1,Stiv kuling,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,16,3,21,0,0,0,0,0,0,0,0
3014,2019-01-04,5,0,0,0,2,20,0,Bris,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3015,2019-01-04,5,0,0,0,3,20,0,Liten kuling,-11,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,16,3,10,0,0,0,0,0,0,0,0
3016,2019-01-04,5,0,0,0,3,20,2,Liten kuling,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3017,2019-01-04,5,0,0,0,3,20,6,Liten kuling,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,13,3,10,0,0,0,0,0,0,0,0
3022,2019-01-04,5,0,0,0,4,30,25,Sterk kuling,-2,1,0,0,0,0,0,0,0,0,5,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3023,2019-01-04,5,0,0,0,4,30,40,Liten kuling,-3,1,0,0,0,0,0,0,0,0,5,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3024,2019-01-04,5,0,0,0,4,30,45,Frisk bris,-3,2,0,0,0,0,0,0,0,0,5,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,22,0,0,0,0
3027,2019-01-04,5,0,0,0,3,30,40,Frisk bris,-3,3,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,22,0,0,0,0
3028,2019-01-04,5,0,0,0,3,30,8,Storm,-5,0,0,0,0,0,0,0,0,0,3,24,2,22,0,0,0,0,3,10,2,22,0,0,0,0,5,22,3,22,0,0,0,0
3029,2019-01-04,5,0,0,0,3,30,15,Stiv kuling,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,21,0,0,0,0,3,13,3,22,0,0,0,0
3031,2019-01-04,5,0,0,0,3,30,20,Frisk bris,-4,1,0,0,0,0,0,0,0,0,5,24,1,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,2,22,0,0,0,0
3032,2019-01-04,5,0,0,0,2,30,2,Liten storm,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,10,0,0,0,0
3034,2019-01-04,5,0,0,0,3,30,15,Liten kuling,-5,0,0,0,0,0,0,0,0,0,5,24,1,22,0,0,0,0,0,0,0,0,0,0,0,0,5,22,2,22,0,0,0,0
3035,2019-01-04,5,0,0,0,2,30,0,Stiv kuling,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,10,0,0,0,0
3003,2019-01-05,6,1,0,0,2,30,2,Bris,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2,21,2,18,3,10,0,0,0,0,0,0,0,0
3007,2019-01-05,6,1,0,0,2,20,4,Bris,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3009,2019-01-05,6,1,0,0,2,20,1,Bris,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3010,2019-01-05,6,1,0,0,2,20,2,Bris,-10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,3,11,3,10,0,0,0,0,0,0,0,0
3011,2019-01-05,6,1,0,0,2,20,2,Bris,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
3012,2019-01-05,6,1,0,0,2,20,2,Bris,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3013,2019-01-05,6,1,0,0,3,20,2,Bris,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,21,3,11,3,21,0,0,0,0,0,0,0,0
